text,label,text_length
দেশের রাজনীতিতে গত বছরে বিএনপির সবচেয়ে বড় গ্রেনেড মেরে সবাইকে হত্যা ভুলে রাজনীতি কৌশল খেলে প্রার্থনা বলছে আওয়ামীরা ভোট নিয়েছে মুক্তি ভোট উল্টো ফেলবে সর্বশক্তিমান আল্লাহ জানেন খেলায় জয়ী ঢাকার ভোটার খেলায় অংশ নিয়েছে মুহূর্তে ভুলে খেলায় অংশ নিয়েছে খেলায় অংশ নিয়েছে মুহূর্তে ভুলে খেলায় অংশ নিয়েছে খেলায় অংশ সংখ্যক মুহূর্তে বলছেন বলছেন বলছেন মুহূর্তে মুহূর্তে মুহূর্তে মুহূর্তে মুহূর্তে মুহূর্তে মুহূর্তে খেলায় অংশ নিয়েছে খেলায় অংশ নিয়েছে খেলায় অংশ নিয়েছে মুহূর্তে মুহূর্তে মুহূর্তে মুহূর্তে মুহূর্তে মুহূর্তে মুহূর্তে মুহূর্তে মুহূর্তে মুহূর্তে মুহূর্তে মুহূর্তে মুহূর্তে মুহূর্তে মুহূর্তে মুহূর্তে মুহূর্তে মুহূর্তে মুহূর্তে মুহূর্তে মুহূর্তে মুহূর্তে মুহূর্তে মুহূর্তে মুহূর্তে মুহূর্তে মুহূর্তে মুহূর্তে মুহূর্তে মুহূর্তে মুহূর্তে মুহূর্তে মুহূর্তে মুহূর্তে মুহূর্তে মুহূর্তে মুহূর্তে মুহূর্তে মুহূর্তে মুহূর্তে মুহূর্তে মুহূর্তে মুহূর্তে মুহূর্তে মুহূর্তে মুহূর্তে মুহূর্তে মুহূর্তে মুহূর্তে মুহূর্তে মুহূর্তে মুহূর্তে মুহূর্তে মুহূর্তে ভোট প্রদান ভোট প্রদান ভোট প্রদান ভোট প্রদান ভোট প্রদান ভোট প্রদান ভোট প্রদান ভোট প্রদান ভোট প্রদান ভোট প্রদান ভোট প্রদান ভোট প্রদান ভোট প্রদান ভোট প্রদান ভোট প্রদান ভোট প্রদান নির্বাচনে কারচুপি নির্বাচনে কারচুপি নির্বাচনে,threat,1179
পুলিশকে করছি।,threat,13
জাহেদ বের জুতা পিটা ঐখান খান করেন।,threat,34
জেহাদ খান নিশা সদাগর আপনাদের জুতার মালা গলায় রাস্তা রাস্তা ঘুরানো আপনারা হিরো আলম চিনেন কাকে চিনেন অনন্ত বড় সেলিব্রিটি গেছেন জুতা মারি তোদের মত ছেলেদের কপালে হিরো আলমের সময় দেশের শালার পুতেরা তোরা কই ছিলি রে জায়েদ খান বালের খান হালার পুতেরা জুতা মারি তোর কপালে দুজনকে হিরো আলমের সেরা নায়ক বাংলাদেশ একজন আপনারা জলিল দুইজনকে স্যালুট জানাই তোর মত তাদেরকে খালি লাথি মারি,threat,371
দূরো মাগি তোরে দেখলে জুতা তুই ইচ্ছা । বলছে এডভাইস পেটা জাতির অভিশাপ তোরে মাগি বলছিলো আখিরাত বিশ্বাস করেনা মাগি আসছে সাধু সাজতে ।,threat,128
ন্যক্কারজনক ঘটনার সাথে জড়িত বাধাগ্রস্ত আইনের আওতায় আনতে পারলে এদেশে শুদ্ধ সংস্কৃতি বিকাশ হবে। যেই,threat,97
মারা যাও বুঝতে পারো পরকাল না।,threat,29
মর চাও বুঝতে পারবি পরকাল সেলিব্রেটি মারো এসব উল্টাপাল্টা কথা আলোচনায় আসতে,threat,74
দেখলে গুলির রুচি মেয়ে গুলিকে মেয়ে মনেকয় জুতা দিয়ে পিটাই,threat,55
হক চলচিত্র বয়কট জগৎ,threat,19
শালিরে জুতাপেটা দরকার,threat,21
জুতা পিটা দরকার তাইরে।,threat,22
সুদির ভাই ৬ তারিখ মেয়াদ উত্তীর্ণ গাজা কম।,threat,42
সিফাত উল্লার সাথে ওনি করও তোমারে খুজতেছে টস্ মাইর দিব তোমাকে জরুরি টস্,threat,70
